,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOME,TIPO DE BENEFICIO,ATUALMENTE NO SISTEMA,CICLO DE VALIDAÇÃO,VALIDADO PGE,VALIDADO PRESIDENCIA,SIMULAVEL,TIPO,APOS_ESPECIAL,TIPO_REMUN,PARIDADE,TabelaPontuacao,Requisitos da IN Nº 5/2020,Relatório p/ Reserva Remunerada por Idade ex-officio,ADICIONAL_INATIVIDADE,DATA_ADM_ATE,DATA_ADM_APOS,DATA_DIREITO_ATE,DATA_DIREITO_APOS,FUNDAMENTACAO_PROPORCIONAL,VISIVEL DTC PROPORCIONAL,FUNDAMENTACAO_INTEGRAL,VISIVEL DTC INTEGRAL,SEXO,INTEGRAL,TIPO_CALCULO,FUNDAMENTACAO,status_regra,motivo_inativacao,status_auditoria,auditado_por,auditado_em,atos_validacao
Voluntária por Tempo de Contribuição - Art. 6º da EC 41/03 c/c art. 4º da EC nº 146/21,APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,N,,S,N,N,N,N,31/12/2003 00:00,01/01/1910 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria voluntária por idade e tempo de contribuição, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019, artigo 4º da Emenda à Constituição Estadual nº 146/2021 e artigo 6º da Emenda Constitucional nº 41/2003 - fundamento - regra de transição - EC 41/03 - CF",N,FEMININO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
Voluntária por Tempo de Contribuição - Art. 6º da EC 41/03 c/c art. 4º da EC nº 146/21 (Magistério),APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,S,N,N,N,N,31/12/2003 00:00,01/01/1950 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria especial de professor, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 6º da Emenda Constitucional nº 41/2003, artigos 24, 46 e 63 da Lei Complementar nº 432/2008, artigo 4º da Emenda à Constituição Estadual nº 146/2021 e artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - fundamento - especial de professor - regra transitória - EC 41/03",N,MASCULINO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
Voluntária por Tempo de Contribuição - Art. 6º da EC 41/03 c/c art. 4º da EC nº 146/21 (Magistério),APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,S,N,N,N,N,31/12/2003 00:00,01/01/1950 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria especial de professor, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 6º da Emenda Constitucional nº 41/2003, artigos 24, 46 e 63 da Lei Complementar nº 432/2008, artigo 4º da Emenda à Constituição Estadual nº 146/2021 e artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - fundamento - especial de professor - regra transitória - EC 41/03",N,FEMININO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
"Voluntária por Tempo de Contribuição - Art. 3º da EC 47/05 - FÓRMULA 85/95, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,N,,S,N,N,N,N,16/12/1998 00:00,01/01/1910 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria voluntária por idade e tempo de contribuição, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019, artigo 4º da Emenda à Constituição Estadual nº 146/2021 e artigo 3º da Emenda Constitucional nº 47/2005.- fundamento - regra de transição - EC 47/05 - comum- CF",N,MASCULINO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
"Voluntária por Tempo de Contribuição - Art. 3º da EC 47/05 - FÓRMULA 85/95, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,N,,S,N,N,N,N,16/12/1998 00:00,01/01/1910 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria voluntária por idade e tempo de contribuição, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019, artigo 4º da Emenda à Constituição Estadual nº 146/2021 e artigo 3º da Emenda Constitucional nº 47/2005.- fundamento - regra de transição - EC 47/05 - comum- CF",N,FEMININO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
"Voluntária por Idade e Tempo de Contrib. - Art. 40, §1º, III da CF c/c do Art. 25, 27, I da LC 1100/21 (Magistério)",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,N,N,N,N,N,31/12/2099 00:00,01/01/1950 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria especial de professor, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 40, § 5°, da Constituição Federal, com redação dada pela Emenda Constitucional nº 103/2019, artigos 25, 27, I; 33, da Lei Complementar nº 1.100/2021 e artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra permanente da aposentadoria especial de professor.",N,MASCULINO,N,Valor Médio,,ativa,,importada,,,[]
"Voluntária por Idade e Tempo de Contrib. - Art. 40, §1º, III da CF c/c do Art. 25, 27, I da LC 1100/21 (Magistério)",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,N,N,N,N,N,31/12/2099 00:00,01/01/1950 00:00,31/12/2024 00:00,31/12/2003 00:00,,N,"Aposentadoria especial de professor, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 40, § 5°, da Constituição Federal, com redação dada pela Emenda Constitucional nº 103/2019, artigos 25, 27, I; 33, da Lei Complementar nº 1.100/2021 e artigo 40, § 1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra permanente da aposentadoria especial de professor.",N,FEMININO,N,Valor Médio,,ativa,,importada,,,[]
"Voluntária Policial Civil - Art. 1º, II, ""a"" da LC nº. 51/85 c/c LC nº. 144/14, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,N,N,N,N,N,31/12/2024 00:00,31/12/2003 00:00,31/12/2024 00:00,01/01/1910 00:00,,N,"Aposentadoria especial de policial, com proventos integrais (cálculo por média) e sem paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""b"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória mulher - idade + tempo + pedágio | Aposentadoria especial de policial, com proventos integrais (cálculo por média) e sem paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""a"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória de homem - idade + tempo + pedágio",N,MASCULINO,N,Valor Médio,,ativa,,importada,,,[]
"Voluntária Policial Civil - Art. 1º, II, ""a"" da LC nº. 51/85 c/c LC nº. 144/14, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,N,N,N,N,N,31/12/2024 00:00,31/12/2003 00:00,31/12/2024 00:00,01/01/1910 00:00,,N,"Aposentadoria especial de policial, com proventos integrais (cálculo por média) e sem paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""b"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória mulher - idade + tempo + pedágio | Aposentadoria especial de policial, com proventos integrais (cálculo por média) e sem paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""a"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória de homem - idade + tempo + pedágio",N,FEMININO,N,Valor Médio,,ativa,,importada,,,[]
"Voluntária do Policial Civil - Art. 1º, II, ""a"" da LC nº. 51/85 c/c LC nº. 144/14, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,S,N,N,N,N,31/12/2003 00:00,01/01/1950 00:00,31/12/2024 00:00,01/01/1910 00:00,,N,"Aposentadoria especial de policial, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""a"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória homem- idade + tempo + pedágio | Aposentadoria especial de policial, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""b"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória mulher - idade + tempo + pedágio",N,MASCULINO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
"Voluntária do Policial Civil - Art. 1º, II, ""a"" da LC nº. 51/85 c/c LC nº. 144/14, c/c art. 4º da EC nº 146/2021",APOSENTADORIA VOLUNTÁRIA POR TEMPO DE CONTRIBUIÇÃO,TRUE,4º,FALSE,FALSE,S,CIVIL,S,,S,N,N,N,N,31/12/2003 00:00,01/01/1950 00:00,31/12/2024 00:00,01/01/1910 00:00,,N,"Aposentadoria especial de policial, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""a"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória homem- idade + tempo + pedágio | Aposentadoria especial de policial, com proventos integrais (cálculo por integralidade) e com paridade, com base no artigo 7º, §§ 2º e 3º da Emenda Constitucional Estadual nº 146/2021, artigo 1º, inciso II, alínea ""b"", da Lei Complementar nº 51/1985 e artigo 40, §1°, inciso III, segunda parte, da Constituição Federal, com a redação dada pela Emenda Constitucional nº 103/2019 - regra transitória mulher - idade + tempo + pedágio",N,FEMININO,S,Remuneração de Contribuição,,ativa,,importada,,,[]
